registradoEm,nomeEpisodio,animeNome,temporada,loreNome,modeloLlm,statusFinal,totalLinhas,falasTraduzidas,falasDoCache,tempoTotalMs,quantidadeAvisos
2026-07-25T20:35:46.321089700Z,Guilty Crown - 02_Track4.ass,[Anime Time] Guilty Crown + OVA [BD][Dual Audio][1080p][HEVC 10bit x265][Opus][Eng Sub],Temporada Única,Guilty Crown,towerinstruct-mistral-7b-v0.2,PARCIAL,251,250,0,83324,5
2026-07-25T20:37:30.917770800Z,Guilty Crown - 03_Track4.ass,[Anime Time] Guilty Crown + OVA [BD][Dual Audio][1080p][HEVC 10bit x265][Opus][Eng Sub],Temporada Única,Guilty Crown,towerinstruct-mistral-7b-v0.2,PARCIAL,330,316,0,104584,11
2026-07-25T20:38:54.038555Z,Guilty Crown - 04_Track4.ass,[Anime Time] Guilty Crown + OVA [BD][Dual Audio][1080p][HEVC 10bit x265][Opus][Eng Sub],Temporada Única,Guilty Crown,towerinstruct-mistral-7b-v0.2,PARCIAL,253,250,0,83089,1
2026-07-25T20:40:17.650685300Z,Guilty Crown - 05_Track4.ass,[Anime Time] Guilty Crown + OVA [BD][Dual Audio][1080p][HEVC 10bit x265][Opus][Eng Sub],Temporada Única,Guilty Crown,towerinstruct-mistral-7b-v0.2,PARCIAL,252,245,0,83599,10
2026-07-25T20:41:31.970339800Z,Guilty Crown - 06_Track4.ass,[Anime Time] Guilty Crown + OVA [BD][Dual Audio][1080p][HEVC 10bit x265][Opus][Eng Sub],Temporada Única,Guilty Crown,towerinstruct-mistral-7b-v0.2,PARCIAL,245,241,0,74295,3
2026-07-25T20:43:11.813355200Z,Guilty Crown - 07_Track4.ass,[Anime Time] Guilty Crown + OVA [BD][Dual Audio][1080p][HEVC 10bit x265][Opus][Eng Sub],Temporada Única,Guilty Crown,towerinstruct-mistral-7b-v0.2,PARCIAL,293,285,0,99835,6
2026-07-25T20:44:41.269277900Z,Guilty Crown - 08_Track4.ass,[Anime Time] Guilty Crown + OVA [BD][Dual Audio][1080p][HEVC 10bit x265][Opus][Eng Sub],Temporada Única,Guilty Crown,towerinstruct-mistral-7b-v0.2,PARCIAL,260,257,0,89437,7
2026-07-25T20:45:51.914743300Z,Guilty Crown - 09_Track4.ass,[Anime Time] Guilty Crown + OVA [BD][Dual Audio][1080p][HEVC 10bit x265][Opus][Eng Sub],Temporada Única,Guilty Crown,towerinstruct-mistral-7b-v0.2,PARCIAL,236,228,0,70631,1
2026-07-25T20:47:05.663362800Z,Guilty Crown - 10_Track4.ass,[Anime Time] Guilty Crown + OVA [BD][Dual Audio][1080p][HEVC 10bit x265][Opus][Eng Sub],Temporada Única,Guilty Crown,towerinstruct-mistral-7b-v0.2,PARCIAL,254,241,0,73730,2
2026-07-25T20:48:20.333999800Z,Guilty Crown - 11_Track4.ass,[Anime Time] Guilty Crown + OVA [BD][Dual Audio][1080p][HEVC 10bit x265][Opus][Eng Sub],Temporada Única,Guilty Crown,towerinstruct-mistral-7b-v0.2,PARCIAL,255,248,0,74655,3
2026-07-25T20:49:31.603148700Z,Guilty Crown - 12_Track4.ass,[Anime Time] Guilty Crown + OVA [BD][Dual Audio][1080p][HEVC 10bit x265][Opus][Eng Sub],Temporada Única,Guilty Crown,towerinstruct-mistral-7b-v0.2,PARCIAL,239,230,0,71253,6
2026-07-25T20:51:24.914728300Z,Guilty Crown - 13_Track4.ass,[Anime Time] Guilty Crown + OVA [BD][Dual Audio][1080p][HEVC 10bit x265][Opus][Eng Sub],Temporada Única,Guilty Crown,towerinstruct-mistral-7b-v0.2,PARCIAL,326,320,0,113293,13
2026-07-25T20:53:19.232991900Z,Guilty Crown - 14_Track4.ass,[Anime Time] Guilty Crown + OVA [BD][Dual Audio][1080p][HEVC 10bit x265][Opus][Eng Sub],Temporada Única,Guilty Crown,towerinstruct-mistral-7b-v0.2,PARCIAL,327,318,0,114302,8
2026-07-25T20:55:08.832666600Z,Guilty Crown - 15_Track4.ass,[Anime Time] Guilty Crown + OVA [BD][Dual Audio][1080p][HEVC 10bit x265][Opus][Eng Sub],Temporada Única,Guilty Crown,towerinstruct-mistral-7b-v0.2,PARCIAL,274,265,0,109588,4
2026-07-25T20:56:54.888005600Z,Guilty Crown - 16_Track4.ass,[Anime Time] Guilty Crown + OVA [BD][Dual Audio][1080p][HEVC 10bit x265][Opus][Eng Sub],Temporada Única,Guilty Crown,towerinstruct-mistral-7b-v0.2,PARCIAL,296,291,0,106034,12
2026-07-25T20:58:06.397408Z,Guilty Crown - 17_Track4.ass,[Anime Time] Guilty Crown + OVA [BD][Dual Audio][1080p][HEVC 10bit x265][Opus][Eng Sub],Temporada Única,Guilty Crown,towerinstruct-mistral-7b-v0.2,PARCIAL,230,224,0,71503,2
2026-07-25T20:59:06.977232200Z,Guilty Crown - 18_Track4.ass,[Anime Time] Guilty Crown + OVA [BD][Dual Audio][1080p][HEVC 10bit x265][Opus][Eng Sub],Temporada Única,Guilty Crown,towerinstruct-mistral-7b-v0.2,CONCLUIDO,204,193,0,60561,0
2026-07-25T21:00:26.888161300Z,Guilty Crown - 19_Track4.ass,[Anime Time] Guilty Crown + OVA [BD][Dual Audio][1080p][HEVC 10bit x265][Opus][Eng Sub],Temporada Única,Guilty Crown,towerinstruct-mistral-7b-v0.2,PARCIAL,264,256,0,79886,6
2026-07-25T21:02:01.164159900Z,Guilty Crown - 20_Track4.ass,[Anime Time] Guilty Crown + OVA [BD][Dual Audio][1080p][HEVC 10bit x265][Opus][Eng Sub],Temporada Única,Guilty Crown,towerinstruct-mistral-7b-v0.2,PARCIAL,289,286,0,94267,5
2026-07-25T21:03:09.541966900Z,Guilty Crown - 21_Track4.ass,[Anime Time] Guilty Crown + OVA [BD][Dual Audio][1080p][HEVC 10bit x265][Opus][Eng Sub],Temporada Única,Guilty Crown,towerinstruct-mistral-7b-v0.2,PARCIAL,218,216,0,68369,3
2026-07-25T21:04:08.422094900Z,Guilty Crown - 22_Track4.ass,[Anime Time] Guilty Crown + OVA [BD][Dual Audio][1080p][HEVC 10bit x265][Opus][Eng Sub],Temporada Única,Guilty Crown,towerinstruct-mistral-7b-v0.2,CONCLUIDO,236,226,0,58859,0
2026-07-25T21:04:45.993616500Z,Guilty Crown OVA - 01_Track2.ass,[Anime Time] Guilty Crown + OVA [BD][Dual Audio][1080p][HEVC 10bit x265][Opus][Eng Sub],Temporada Única,Guilty Crown,towerinstruct-mistral-7b-v0.2,PARCIAL,98,95,0,37551,5
2026-07-25T21:10:02.087817600Z,Guilty Crown - 01_Track4.ass,[Anime Time] Guilty Crown + OVA [BD][Dual Audio][1080p][HEVC 10bit x265][Opus][Eng Sub],Temporada Única,Guilty Crown,google/gemma-3n-e4b,PARCIAL,188,179,0,93262,44
2026-07-25T21:12:31.520616600Z,Guilty Crown - 02_Track4.ass,[Anime Time] Guilty Crown + OVA [BD][Dual Audio][1080p][HEVC 10bit x265][Opus][Eng Sub],Temporada Única,Guilty Crown,google/gemma-3n-e4b,PARCIAL,251,244,0,149413,85
2026-07-25T21:14:18.669140Z,Guilty Crown - 03_Track4.ass,[Anime Time] Guilty Crown + OVA [BD][Dual Audio][1080p][HEVC 10bit x265][Opus][Eng Sub],Temporada Única,Guilty Crown,,FALHOU,0,0,0,0,1
2026-07-25T21:17:27.536629900Z,Guilty Crown - 04_Track4.ass,[Anime Time] Guilty Crown + OVA [BD][Dual Audio][1080p][HEVC 10bit x265][Opus][Eng Sub],Temporada Única,Guilty Crown,google/gemma-3n-e4b,PARCIAL,253,243,0,188838,108
2026-07-25T21:19:13.258041500Z,Guilty Crown - 05_Track4.ass,[Anime Time] Guilty Crown + OVA [BD][Dual Audio][1080p][HEVC 10bit x265][Opus][Eng Sub],Temporada Única,Guilty Crown,,FALHOU,0,0,0,0,1
2026-07-25T21:21:53.097952200Z,Guilty Crown - 06_Track4.ass,[Anime Time] Guilty Crown + OVA [BD][Dual Audio][1080p][HEVC 10bit x265][Opus][Eng Sub],Temporada Única,Guilty Crown,google/gemma-3n-e4b,PARCIAL,245,232,0,159818,89
2026-07-25T21:23:18.848324900Z,Guilty Crown - 07_Track4.ass,[Anime Time] Guilty Crown + OVA [BD][Dual Audio][1080p][HEVC 10bit x265][Opus][Eng Sub],Temporada Única,Guilty Crown,,FALHOU,0,0,0,0,1
2026-07-25T21:24:13.518654600Z,Guilty Crown - 08_Track4.ass,[Anime Time] Guilty Crown + OVA [BD][Dual Audio][1080p][HEVC 10bit x265][Opus][Eng Sub],Temporada Única,Guilty Crown,,FALHOU,0,0,0,0,1
2026-07-26T01:07:23.640994200Z,Guilty Crown - 01_Track4.ass,[Anime Time] Guilty Crown + OVA [BD][Dual Audio][1080p][HEVC 10bit x265][Opus][Eng Sub],Temporada Única,Guilty Crown,mistralai/mistral-nemo-instruct-2407,PARCIAL,188,184,0,163234,1
2026-07-26T01:10:55.581501500Z,Guilty Crown - 02_Track4.ass,[Anime Time] Guilty Crown + OVA [BD][Dual Audio][1080p][HEVC 10bit x265][Opus][Eng Sub],Temporada Única,Guilty Crown,mistralai/mistral-nemo-instruct-2407,PARCIAL,251,250,0,211935,3
2026-07-26T01:15:30.612226900Z,Guilty Crown - 03_Track4.ass,[Anime Time] Guilty Crown + OVA [BD][Dual Audio][1080p][HEVC 10bit x265][Opus][Eng Sub],Temporada Única,Guilty Crown,mistralai/mistral-nemo-instruct-2407,PARCIAL,330,318,0,275027,10
2026-07-26T01:19:18.594010600Z,Guilty Crown - 04_Track4.ass,[Anime Time] Guilty Crown + OVA [BD][Dual Audio][1080p][HEVC 10bit x265][Opus][Eng Sub],Temporada Única,Guilty Crown,mistralai/mistral-nemo-instruct-2407,PARCIAL,253,250,0,227979,1
2026-07-26T01:22:59.244330100Z,Guilty Crown - 05_Track4.ass,[Anime Time] Guilty Crown + OVA [BD][Dual Audio][1080p][HEVC 10bit x265][Opus][Eng Sub],Temporada Única,Guilty Crown,mistralai/mistral-nemo-instruct-2407,PARCIAL,252,245,0,220644,10
2026-07-26T01:26:21.230299400Z,Guilty Crown - 06_Track4.ass,[Anime Time] Guilty Crown + OVA [BD][Dual Audio][1080p][HEVC 10bit x265][Opus][Eng Sub],Temporada Única,Guilty Crown,mistralai/mistral-nemo-instruct-2407,PARCIAL,245,241,0,201982,3
2026-07-26T01:30:41.698904700Z,Guilty Crown - 07_Track4.ass,[Anime Time] Guilty Crown + OVA [BD][Dual Audio][1080p][HEVC 10bit x265][Opus][Eng Sub],Temporada Única,Guilty Crown,mistralai/mistral-nemo-instruct-2407,PARCIAL,293,285,0,260464,6
2026-07-26T01:34:32.363247Z,Guilty Crown - 08_Track4.ass,[Anime Time] Guilty Crown + OVA [BD][Dual Audio][1080p][HEVC 10bit x265][Opus][Eng Sub],Temporada Única,Guilty Crown,mistralai/mistral-nemo-instruct-2407,PARCIAL,260,257,0,230660,10
2026-07-26T01:37:42.570321100Z,Guilty Crown - 09_Track4.ass,[Anime Time] Guilty Crown + OVA [BD][Dual Audio][1080p][HEVC 10bit x265][Opus][Eng Sub],Temporada Única,Guilty Crown,mistralai/mistral-nemo-instruct-2407,PARCIAL,236,228,0,190203,1
2026-07-26T01:40:57.569362800Z,Guilty Crown - 10_Track4.ass,[Anime Time] Guilty Crown + OVA [BD][Dual Audio][1080p][HEVC 10bit x265][Opus][Eng Sub],Temporada Única,Guilty Crown,mistralai/mistral-nemo-instruct-2407,PARCIAL,254,241,0,194995,2
2026-07-26T01:44:27.951583200Z,Guilty Crown - 11_Track4.ass,[Anime Time] Guilty Crown + OVA [BD][Dual Audio][1080p][HEVC 10bit x265][Opus][Eng Sub],Temporada Única,Guilty Crown,mistralai/mistral-nemo-instruct-2407,PARCIAL,255,247,0,210377,4
2026-07-26T01:47:41.997811900Z,Guilty Crown - 12_Track4.ass,[Anime Time] Guilty Crown + OVA [BD][Dual Audio][1080p][HEVC 10bit x265][Opus][Eng Sub],Temporada Única,Guilty Crown,mistralai/mistral-nemo-instruct-2407,PARCIAL,239,230,0,194043,9
2026-07-26T01:52:26.745757200Z,Guilty Crown - 13_Track4.ass,[Anime Time] Guilty Crown + OVA [BD][Dual Audio][1080p][HEVC 10bit x265][Opus][Eng Sub],Temporada Única,Guilty Crown,mistralai/mistral-nemo-instruct-2407,PARCIAL,326,322,0,284742,10
2026-07-26T01:57:34.272780500Z,Guilty Crown - 14_Track4.ass,[Anime Time] Guilty Crown + OVA [BD][Dual Audio][1080p][HEVC 10bit x265][Opus][Eng Sub],Temporada Única,Guilty Crown,mistralai/mistral-nemo-instruct-2407,PARCIAL,327,318,0,307522,8
2026-07-26T02:01:31.663495500Z,Guilty Crown - 15_Track4.ass,[Anime Time] Guilty Crown + OVA [BD][Dual Audio][1080p][HEVC 10bit x265][Opus][Eng Sub],Temporada Única,Guilty Crown,mistralai/mistral-nemo-instruct-2407,PARCIAL,274,265,0,237384,6
2026-07-26T02:06:12.563765400Z,Guilty Crown - 16_Track4.ass,[Anime Time] Guilty Crown + OVA [BD][Dual Audio][1080p][HEVC 10bit x265][Opus][Eng Sub],Temporada Única,Guilty Crown,mistralai/mistral-nemo-instruct-2407,PARCIAL,296,290,0,280896,14
2026-07-26T02:09:22.477042Z,Guilty Crown - 17_Track4.ass,[Anime Time] Guilty Crown + OVA [BD][Dual Audio][1080p][HEVC 10bit x265][Opus][Eng Sub],Temporada Única,Guilty Crown,mistralai/mistral-nemo-instruct-2407,PARCIAL,230,223,0,189911,6
2026-07-26T02:11:57.080738500Z,Guilty Crown - 18_Track4.ass,[Anime Time] Guilty Crown + OVA [BD][Dual Audio][1080p][HEVC 10bit x265][Opus][Eng Sub],Temporada Única,Guilty Crown,mistralai/mistral-nemo-instruct-2407,PARCIAL,204,193,0,154600,1
2026-07-26T02:15:32.653807100Z,Guilty Crown - 19_Track4.ass,[Anime Time] Guilty Crown + OVA [BD][Dual Audio][1080p][HEVC 10bit x265][Opus][Eng Sub],Temporada Única,Guilty Crown,mistralai/mistral-nemo-instruct-2407,PARCIAL,264,255,0,215563,7
2026-07-26T02:19:36.755550500Z,Guilty Crown - 20_Track4.ass,[Anime Time] Guilty Crown + OVA [BD][Dual Audio][1080p][HEVC 10bit x265][Opus][Eng Sub],Temporada Única,Guilty Crown,mistralai/mistral-nemo-instruct-2407,PARCIAL,289,287,0,244099,3
2026-07-26T02:22:40.344464100Z,Guilty Crown - 21_Track4.ass,[Anime Time] Guilty Crown + OVA [BD][Dual Audio][1080p][HEVC 10bit x265][Opus][Eng Sub],Temporada Única,Guilty Crown,mistralai/mistral-nemo-instruct-2407,PARCIAL,218,216,0,183586,5
2026-07-26T02:25:10.026687Z,Guilty Crown - 22_Track4.ass,[Anime Time] Guilty Crown + OVA [BD][Dual Audio][1080p][HEVC 10bit x265][Opus][Eng Sub],Temporada Única,Guilty Crown,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,236,226,0,149678,0
2026-07-26T02:26:48.196074700Z,Guilty Crown OVA - 01_Track2.ass,[Anime Time] Guilty Crown + OVA [BD][Dual Audio][1080p][HEVC 10bit x265][Opus][Eng Sub],Temporada Única,Guilty Crown,mistralai/mistral-nemo-instruct-2407,PARCIAL,98,95,0,98165,5
2026-07-26T04:14:04.353041400Z,Mobile.Suit.Gundam.ZZ.S01E01_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Zeta Gundam,,BLOQUEADO,0,0,0,0,1
2026-07-26T04:14:04.368045500Z,Mobile.Suit.Gundam.ZZ.S01E02_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Zeta Gundam,,BLOQUEADO,0,0,0,0,1
2026-07-26T04:14:04.373340300Z,Mobile.Suit.Gundam.ZZ.S01E03_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Zeta Gundam,,BLOQUEADO,0,0,0,0,1
2026-07-26T04:14:04.379330800Z,Mobile.Suit.Gundam.ZZ.S01E04_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Zeta Gundam,,BLOQUEADO,0,0,0,0,1
2026-07-26T04:14:04.389331800Z,Mobile.Suit.Gundam.ZZ.S01E05_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Zeta Gundam,,BLOQUEADO,0,0,0,0,1
2026-07-26T04:14:04.397337900Z,Mobile.Suit.Gundam.ZZ.S01E06_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Zeta Gundam,,BLOQUEADO,0,0,0,0,1
2026-07-26T04:14:04.406330900Z,Mobile.Suit.Gundam.ZZ.S01E07_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Zeta Gundam,,BLOQUEADO,0,0,0,0,1
2026-07-26T04:14:04.415335900Z,Mobile.Suit.Gundam.ZZ.S01E08_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Zeta Gundam,,BLOQUEADO,0,0,0,0,1
2026-07-26T04:14:04.426331Z,Mobile.Suit.Gundam.ZZ.S01E09_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Zeta Gundam,,BLOQUEADO,0,0,0,0,1
2026-07-26T04:14:04.436336800Z,Mobile.Suit.Gundam.ZZ.S01E10_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Zeta Gundam,,BLOQUEADO,0,0,0,0,1
2026-07-26T04:14:04.446332100Z,Mobile.Suit.Gundam.ZZ.S01E11_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Zeta Gundam,,BLOQUEADO,0,0,0,0,1
2026-07-26T04:14:04.455333500Z,Mobile.Suit.Gundam.ZZ.S01E12_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Zeta Gundam,,BLOQUEADO,0,0,0,0,1
2026-07-26T04:14:04.464336200Z,Mobile.Suit.Gundam.ZZ.S01E13_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Zeta Gundam,,BLOQUEADO,0,0,0,0,1
2026-07-26T04:14:04.473346400Z,Mobile.Suit.Gundam.ZZ.S01E14_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Zeta Gundam,,BLOQUEADO,0,0,0,0,1
2026-07-26T04:14:04.483332600Z,Mobile.Suit.Gundam.ZZ.S01E15_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Zeta Gundam,,BLOQUEADO,0,0,0,0,1
2026-07-26T04:14:04.492339800Z,Mobile.Suit.Gundam.ZZ.S01E16_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Zeta Gundam,,BLOQUEADO,0,0,0,0,1
2026-07-26T04:14:04.501855600Z,Mobile.Suit.Gundam.ZZ.S01E17_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Zeta Gundam,,BLOQUEADO,0,0,0,0,1
2026-07-26T04:14:04.511863500Z,Mobile.Suit.Gundam.ZZ.S01E18_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Zeta Gundam,,BLOQUEADO,0,0,0,0,1
2026-07-26T04:14:04.521504100Z,Mobile.Suit.Gundam.ZZ.S01E19_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Zeta Gundam,,BLOQUEADO,0,0,0,0,1
2026-07-26T04:14:04.533505600Z,Mobile.Suit.Gundam.ZZ.S01E20_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Zeta Gundam,,BLOQUEADO,0,0,0,0,1
2026-07-26T04:14:04.543506600Z,Mobile.Suit.Gundam.ZZ.S01E21_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Zeta Gundam,,BLOQUEADO,0,0,0,0,1
2026-07-26T04:14:04.552502900Z,Mobile.Suit.Gundam.ZZ.S01E22_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Zeta Gundam,,BLOQUEADO,0,0,0,0,1
2026-07-26T04:14:04.562503600Z,Mobile.Suit.Gundam.ZZ.S01E23_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Zeta Gundam,,BLOQUEADO,0,0,0,0,1
2026-07-26T04:14:04.571503300Z,Mobile.Suit.Gundam.ZZ.S01E24_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Zeta Gundam,,BLOQUEADO,0,0,0,0,1
2026-07-26T04:14:04.579518600Z,Mobile.Suit.Gundam.ZZ.S01E25_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Zeta Gundam,,BLOQUEADO,0,0,0,0,1
2026-07-26T04:14:04.587501900Z,Mobile.Suit.Gundam.ZZ.S01E26_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Zeta Gundam,,BLOQUEADO,0,0,0,0,1
2026-07-26T04:14:04.593505Z,Mobile.Suit.Gundam.ZZ.S01E27_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Zeta Gundam,,BLOQUEADO,0,0,0,0,1
2026-07-26T04:14:04.601505200Z,Mobile.Suit.Gundam.ZZ.S01E28_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Zeta Gundam,,BLOQUEADO,0,0,0,0,1
2026-07-26T04:14:04.607505500Z,Mobile.Suit.Gundam.ZZ.S01E29_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Zeta Gundam,,BLOQUEADO,0,0,0,0,1
2026-07-26T04:14:04.614503600Z,Mobile.Suit.Gundam.ZZ.S01E30_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Zeta Gundam,,BLOQUEADO,0,0,0,0,1
2026-07-26T04:14:04.623502700Z,Mobile.Suit.Gundam.ZZ.S01E31_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Zeta Gundam,,BLOQUEADO,0,0,0,0,1
2026-07-26T04:14:04.631501600Z,Mobile.Suit.Gundam.ZZ.S01E32_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Zeta Gundam,,BLOQUEADO,0,0,0,0,1
2026-07-26T04:14:04.640502200Z,Mobile.Suit.Gundam.ZZ.S01E33_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Zeta Gundam,,BLOQUEADO,0,0,0,0,1
2026-07-26T04:14:04.649506700Z,Mobile.Suit.Gundam.ZZ.S01E34_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Zeta Gundam,,BLOQUEADO,0,0,0,0,1
2026-07-26T04:14:04.656503100Z,Mobile.Suit.Gundam.ZZ.S01E35_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Zeta Gundam,,BLOQUEADO,0,0,0,0,1
2026-07-26T04:14:04.663503900Z,Mobile.Suit.Gundam.ZZ.S01E36_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Zeta Gundam,,BLOQUEADO,0,0,0,0,1
2026-07-26T04:14:04.670503200Z,Mobile.Suit.Gundam.ZZ.S01E37_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Zeta Gundam,,BLOQUEADO,0,0,0,0,1
2026-07-26T04:14:04.677502600Z,Mobile.Suit.Gundam.ZZ.S01E38_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Zeta Gundam,,BLOQUEADO,0,0,0,0,1
2026-07-26T04:14:04.685512500Z,Mobile.Suit.Gundam.ZZ.S01E39_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Zeta Gundam,,BLOQUEADO,0,0,0,0,1
2026-07-26T04:14:04.694504300Z,Mobile.Suit.Gundam.ZZ.S01E40_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Zeta Gundam,,BLOQUEADO,0,0,0,0,1
2026-07-26T04:14:04.702500300Z,Mobile.Suit.Gundam.ZZ.S01E41_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Zeta Gundam,,BLOQUEADO,0,0,0,0,1
2026-07-26T04:14:04.713505800Z,Mobile.Suit.Gundam.ZZ.S01E42_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Zeta Gundam,,BLOQUEADO,0,0,0,0,1
2026-07-26T04:14:04.723507100Z,Mobile.Suit.Gundam.ZZ.S01E43_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Zeta Gundam,,BLOQUEADO,0,0,0,0,1
2026-07-26T04:14:04.731526100Z,Mobile.Suit.Gundam.ZZ.S01E44_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Zeta Gundam,,BLOQUEADO,0,0,0,0,1
2026-07-26T04:14:04.740521100Z,Mobile.Suit.Gundam.ZZ.S01E45_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Zeta Gundam,,BLOQUEADO,0,0,0,0,1
2026-07-26T04:14:04.748504800Z,Mobile.Suit.Gundam.ZZ.S01E46_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Zeta Gundam,,BLOQUEADO,0,0,0,0,1
2026-07-26T04:14:04.756373900Z,Mobile.Suit.Gundam.ZZ.S01E47_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Zeta Gundam,,BLOQUEADO,0,0,0,0,1
2026-07-26T04:14:11.199774100Z,Mobile.Suit.Gundam.ZZ.S01E01_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Zeta Gundam,,BLOQUEADO,0,0,0,0,1
2026-07-26T04:14:11.215780600Z,Mobile.Suit.Gundam.ZZ.S01E02_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Zeta Gundam,,BLOQUEADO,0,0,0,0,1
2026-07-26T04:14:11.219780600Z,Mobile.Suit.Gundam.ZZ.S01E03_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Zeta Gundam,,BLOQUEADO,0,0,0,0,1
2026-07-26T04:14:11.225215900Z,Mobile.Suit.Gundam.ZZ.S01E04_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Zeta Gundam,,BLOQUEADO,0,0,0,0,1
2026-07-26T04:14:11.230221Z,Mobile.Suit.Gundam.ZZ.S01E05_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Zeta Gundam,,BLOQUEADO,0,0,0,0,1
2026-07-26T04:14:11.234219900Z,Mobile.Suit.Gundam.ZZ.S01E06_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Zeta Gundam,,BLOQUEADO,0,0,0,0,1
2026-07-26T04:14:11.240227800Z,Mobile.Suit.Gundam.ZZ.S01E07_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Zeta Gundam,,BLOQUEADO,0,0,0,0,1
2026-07-26T04:14:11.245218900Z,Mobile.Suit.Gundam.ZZ.S01E08_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Zeta Gundam,,BLOQUEADO,0,0,0,0,1
2026-07-26T04:14:11.249299400Z,Mobile.Suit.Gundam.ZZ.S01E09_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Zeta Gundam,,BLOQUEADO,0,0,0,0,1
2026-07-26T04:14:11.254314700Z,Mobile.Suit.Gundam.ZZ.S01E10_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Zeta Gundam,,BLOQUEADO,0,0,0,0,1
2026-07-26T04:14:11.258619400Z,Mobile.Suit.Gundam.ZZ.S01E11_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Zeta Gundam,,BLOQUEADO,0,0,0,0,1
